threshVal,depthLevel,numHullPoints,numDefects,bbox.width,bbox.height,aspect_ratio,area,perimeter,gesture_label
144,10,18,13,122,271,0.450185,18562.5,747.772,pinch_2.csv
144,10,18,12,134,306,0.437908,17466.5,970.423,pinch_2.csv
144,10,15,9,171,332,0.51506,19022,1196.83,pinch_2.csv
144,10,12,6,199,336,0.592262,18827,986.95,pinch_2.csv
144,10,13,7,211,334,0.631737,19676.5,988.649,pinch_2.csv
144,10,14,8,219,331,0.661631,20190,998.205,pinch_2.csv
144,10,13,7,223,328,0.679878,20317.5,996.791,pinch_2.csv
144,10,14,9,223,326,0.684049,20175,991.72,pinch_2.csv
144,10,13,7,223,323,0.690402,20057,982.548,pinch_2.csv
144,10,13,9,226,318,0.710692,19931,976.205,pinch_2.csv
144,10,14,9,228,314,0.726115,19847.5,970.306,pinch_2.csv
144,10,15,10,229,310,0.73871,19721,959.034,pinch_2.csv
144,10,14,8,229,306,0.748366,19511,948.891,pinch_2.csv
144,10,14,8,231,302,0.764901,19390.5,947.134,pinch_2.csv
144,10,14,8,232,300,0.773333,19291,945.72,pinch_2.csv
144,10,14,8,233,298,0.781879,19199,938.205,pinch_2.csv
144,10,15,9,231,296,0.780405,19041.5,937.477,pinch_2.csv
144,10,13,7,215,299,0.719064,19064.5,948.021,pinch_2.csv
144,10,21,16,174,296,0.587838,18989.5,951.394,pinch_2.csv
144,10,19,14,148,240,0.616667,17058.5,981.619,pinch_2.csv
144,10,20,15,142,243,0.584362,16775.5,1040.19,pinch_2.csv
144,10,18,12,142,242,0.586777,16577.5,1043.5,pinch_2.csv
144,10,19,14,143,241,0.593361,18691,713.411,pinch_2.csv
144,10,18,12,142,241,0.589212,18529.5,711.169,pinch_2.csv
144,10,15,10,141,241,0.585062,18391.5,705.997,pinch_2.csv
144,10,17,11,141,242,0.582645,18323.5,720.139,pinch_2.csv
144,10,18,13,171,242,0.706612,21760,1061.86,pinch_2.csv
144,10,18,13,171,243,0.703704,21717,1058.21,pinch_2.csv
144,10,13,9,140,243,0.576132,18203.5,714.34,pinch_2.csv
144,10,15,10,173,242,0.714876,21678,1063.18,pinch_2.csv
144,10,14,11,174,242,0.719008,21622,1052.69,pinch_2.csv
144,10,16,10,141,240,0.5875,18082,710.725,pinch_2.csv
144,10,16,11,142,239,0.594142,18051.5,704.34,pinch_2.csv
144,10,16,11,143,237,0.603376,18066.5,705.169,pinch_2.csv
144,10,19,13,143,234,0.611111,18116.5,695.855,pinch_2.csv
144,10,22,16,143,232,0.616379,18108.5,691.169,pinch_2.csv
144,10,21,16,144,231,0.623377,18074,692.926,pinch_2.csv
144,10,22,16,146,230,0.634783,18165,698.24,pinch_2.csv
144,10,23,18,147,230,0.63913,18349.5,697.654,pinch_2.csv
144,10,18,12,149,235,0.634043,16713,1016.71,pinch_2.csv
144,10,16,10,183,272,0.672794,17854.5,909.394,pinch_2.csv
144,10,14,8,199,290,0.686207,19837,1061.72,pinch_2.csv
144,10,11,4,199,294,0.676871,20027,909.352,pinch_2.csv
144,10,14,7,206,293,0.703072,20198,910.323,pinch_2.csv
144,10,14,7,209,291,0.718213,20238,915.151,pinch_2.csv
144,10,14,7,211,292,0.722603,20184.5,919.737,pinch_2.csv
144,10,12,5,214,292,0.732877,20093,915.009,pinch_2.csv
144,10,14,7,215,292,0.736301,19959.5,916.909,pinch_2.csv
144,10,14,8,217,290,0.748276,19793.5,911.595,pinch_2.csv
144,10,10,5,220,289,0.761246,19679.5,915.252,pinch_2.csv
144,10,14,7,220,289,0.761246,19635,914.181,pinch_2.csv
144,10,12,6,221,289,0.764706,19621,917.009,pinch_2.csv
144,10,12,6,223,289,0.771626,19656.5,917.595,pinch_2.csv
144,10,12,7,224,289,0.775087,19744.5,921.252,pinch_2.csv
144,10,13,6,226,288,0.784722,19820,919.838,pinch_2.csv
144,10,13,6,229,287,0.797909,19912,917.009,pinch_2.csv
144,10,12,5,231,286,0.807692,20040,916.666,pinch_2.csv
144,10,13,7,235,284,0.827465,20632.5,992.021,pinch_2.csv
144,10,15,8,239,281,0.850534,20692.5,980.021,pinch_2.csv
144,10,15,10,243,277,0.877256,20700,975.779,pinch_2.csv
144,10,11,5,246,272,0.904412,20658,964.95,pinch_2.csv
144,10,15,9,248,269,0.921933,20644.5,957.879,pinch_2.csv
144,10,14,7,249,265,0.939623,20632,928.808,pinch_2.csv
144,10,14,8,250,261,0.957854,20344.5,921.051,pinch_2.csv
144,10,12,6,250,255,0.980392,20067,891.151,pinch_2.csv
144,10,13,7,250,251,0.996016,19866.5,884.08,pinch_2.csv
144,10,13,6,249,247,1.0081,19821,876.524,pinch_2.csv
144,10,14,7,249,243,1.02469,19705.5,863.796,pinch_2.csv
144,10,13,8,249,238,1.04622,19567.5,860.281,pinch_2.csv
144,10,13,7,247,236,1.04661,19432.5,851.311,pinch_2.csv
144,10,15,9,247,236,1.04661,19389,852.382,pinch_2.csv
144,10,14,7,246,235,1.04681,19373,854.039,pinch_2.csv
144,10,12,6,247,233,1.06009,19378.5,846.139,pinch_2.csv
144,10,13,8,248,231,1.07359,19418.5,844.139,pinch_2.csv
144,10,16,9,248,228,1.08772,19410.5,842.482,pinch_2.csv
144,10,13,8,249,223,1.11659,19465,842.382,pinch_2.csv
144,10,14,8,249,218,1.1422,19817.5,837.453,pinch_2.csv
144,10,13,7,249,209,1.19139,20407,885.637,pinch_2.csv
144,10,17,10,245,206,1.18932,20599,898.548,pinch_2.csv
144,10,16,11,234,198,1.18182,19792.5,1017.44,pinch_2.csv
144,10,18,11,220,168,1.30952,17320,865.176,pinch_2.csv
144,10,16,13,191,166,1.1506,15980.5,658.884,pinch_2.csv
144,10,17,12,221,164,1.34756,16906.5,919.418,pinch_2.csv
144,10,18,12,222,163,1.36196,16878.5,905.619,pinch_2.csv
144,10,15,10,223,170,1.31176,16915.5,940.046,pinch_2.csv
144,10,15,10,224,171,1.30994,17010.5,934.732,pinch_2.csv
144,10,13,8,227,171,1.32749,17185.5,934.389,pinch_2.csv
